SMILES,logk
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,8.838849091
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,9.293413925
N[C@@H](Cc1ccc(O)cc1)C(=O)O,9.505149978
CC1=CC(=O)C2CC1C2(C)C,9.204119983
COc1ccc(OC)cc1,9.857332496
COc1ccccc1OC,9.698970004
COc1cccc(OC)c1,9.84509804
C1COCOC1,7.374748346
C1COCCO1,7.612783857
C1COCCO1,7.496929648
CCNC(=N)N,8.041392685
CCCCCCCO,8.397940009
CCCCCCO,8.204119983
COc1ccc(OC)c(OC)c1,9.397940009
COc1cccc(C(=O)[O-])c1OC,9.929418926
COc1cc(OC)c(C(=O)[O-])c(OC)c1,9.414973348
COc1ccc(C(=O)[O-])c(OC)c1,9.579783597
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,8.271841607
COc1cccc(OC)c1C(=O)[O-],9.397940009
Oc1nc2ccccc2s1,9.672097858
CCCO,5.924279286
CC1(O)CC2CCC1(C)C2(C)C,8.62324929
CC(C)C,8.021189299
CC(C)O,7.903089987
CC(C)O,7.959041392
Cc1ccccc1C(=O)[O-],9.146128036
COC1=NC(OC)N(OC)C=N1,7.707570176
Nc1ccc(Cl)c(Cl)c1,9.672097858
COc1ccc(C(=O)[O-])cc1OC,9.653212514
Cc1cccc(C(=O)[O-])c1,9.301029996
N#Cc1ccc(C(=O)[O-])cc1,7.51851394
COc1ccc(C(=O)[O-])cc1,9.880813592
CC(=O)O,4.944482672
CC(=O)c1ccccc1,8.491361694
C=CC(N)=O,8.204119983
C=CC#N,8.230448921
C=CCC#N,9.041392685
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,9.271841607
COc1ccccc1,9.69019608
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,9.431970111
NC(=O)c1ccccc1,8.278753601
c1ccccc1,9.190105621
O=C(O)c1ccccc1,9.079181246
Brc1ccccc1,9.255272505
O=C(O)/C=C/c1ccc(O)c(O)c1,10.09342169
O=C([O-])C(=O)O,6.230448921
NC(=O)N1c2ccccc2C=Cc2ccccc21,9.260071388
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,9.387389826
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,9.541579244
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,10.12385164
Clc1ccccc1,9.176091259
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,8.924279286
CC1=C[C@@H](O)[C@@H]2C[C@H]1C2(C)C,9.505149978
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,9.238046103
