SMILES,logk
c1ccc2ccccc2c1,3.326606257
c1ccc2ccccc2c1,3.477121255
O=S(=O)(O)c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,0.826074803
O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,1.372912003
O=S(=O)(O)c1cccc2ccccc12,2.048441804
COc1ccc2cc(C(C)C(=O)O)ccc2c1,5.332874761
COc1ccc2cc(C(C)C(=O)O)ccc2c1,5.332874761
COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.414973348
COc1ccc2cc(C(C)C(=O)O)ccc2c1,4.924279286
CCCCO,-0.338270817
CCCCN,5.130448921
ON1CCCCC1,4.886234202
O=C(O)CN(CC(=O)O)CC(=O)O,5.99
O=C(O)CN(CC(=O)O)CC(=O)O,5.991226076
O=N[O-],5.568201724
O=[N+]([O-])c1ccccc1,-0.579538391
O=[N+]([O-])c1ccccc1,-0.579538391
CN(C)N=O,1.0
CN(C)N=O,0.238667781
CNc1ccccc1,6.146128036
CCN(CC)N=O,-1.096910013
CCCCCCCC=O,0.903089987
CCCCCCCC=O,0.903089987
CCCCCCCCCc1ccccc1O,5.447130332
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,3.345373731
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,5.51
CNCCC=C1c2ccccc2CCc2ccccc21,4.477843875
CNCCC=C1c2ccccc2CCc2ccccc21,3.44
CCCOC(C)=O,-1.522878745
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,4.720159303
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,2.198657087
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,6.300514998
Nc1ccccc1O,5.568201724
Nc1ccccc1[N+](=O)[O-],-0.5385
Oc1ccccc1-c1ccccc1,2.61203074
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O,5.230448921
O=C(O)C(=O)O,-1.397940009
CNC(=O)O/N=C(\SC)C(=O)N(C)C,2.792391689
CNC(=O)O/N=C(\SC)C(=O)N(C)C,2.792391689
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.0
Cc1ccccc1C,1.954242509
Nc1ccc(S(=O)(=O)O)cc1,-0.345
Nc1ccc(C(=O)O)cc1,5.929418926
O=C(O)c1ccc(Cl)cc1,0.653212514
O=[N+]([O-])c1ccc(Cl)cc1,0.204119983
O=C(O)/C=C/c1ccc(O)cc1,6.61
CN(C)c1ccc(C=O)cc1,0.629
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,3.680620619
[O-]c1c(Br)c(Br)c(Br)c(Br)c1Br,6.230448921
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,7.385606274
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,7.44
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,7.5774918
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.603144373
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,7.396199347
[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.079181246
CCOc1ccc(NC(C)=O)cc1,3.204119983
CCOc1ccc(NC(C)=O)cc1,2.33243846
CCOc1ccc(NC(C)=O)cc1,3.202059991
c1ccc2c(c1)ccc1ccccc12,3.880105621
c1ccc2c(c1)cnc1ccccc12,0.50242712
c1ccc2nc3ccccc3nc2c1,2.298853076
Oc1ccccc1,3.537883338
Oc1ccccc1,3.537883338
Oc1ccccc1,3.113943352
[O-]c1ccccc1,9.146128036
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.8
Nc1ccc(O)cc1,5.892094603
O=C(O)c1ccc(O)cc1,6.187773481
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,2.0
C1CNCCN1,3.6
C1CNCCN1,4.613284995
C1CCNCC1,5.329579092
COc1ccc(N)cc1,6.041392685
Nc1ccc(N)cc1,6.113943352
O=C(O)c1ccc(C(=O)O)cc1,-0.079
CCC1(c2ccccc2)C(=O)NCNC1=O,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.681241237
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.778874472
O=C(O)[C@@H]1CCCN1,2.68
CC(C)N(C(=O)CCl)c1ccccc1,0.093421685
CCC=O,0.397940009
C=CC,5.903089987
CCC(=O)O,-2.698970004
CNC(=O)Oc1ccccc1OC(C)C,5.36
CC(C)NCC(O)COc1cccc2ccccc12,5.0
CC(C)NCC(O)COc1cccc2ccccc12,5.0
CCCOC(=O)c1ccc(O)cc1,9.096910013
CCCOC(=O)c1ccc(O)cc1,2.591064607
CCCC1C=Cc2nc3ccccc3nc2C1=O,3.411619706
Cc1ccc(C)cc1,2.146128036
Cc1ccc(C)cc1,2.146128036
c1cn[nH]c1,1.748188027
c1ccncc1,0.397940009
c1ccncc1,0.477121255
c1ccncc1,-2.0
c1cc[nH]c1,6.146128036
c1cc[nH]c1,5.934498451
C1CCNC1,1.37
Cn1c([N+](=O)[O-])cnc1COC(N)=O,1.94
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,4.799340549
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,5.706812288
CCC(C)N,4.716003344
N[C@@H](CO)C(=O)O,5.113943352
C/C=C/C=C/C(=O)O,5.505149978
CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12.O.O.O.O.O.[Cl-].[Cl-].[H+].[H+],5.631971676
C=Cc1ccccc1,5.477121255
O=C(O)CCC(=O)O,-2.522878745
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,6.430681882
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,6.461198999
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,5.932348843
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,5.932348843
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,5.301029996
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5.90579588
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,6.792391689
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,6.237997418
CC(C)(C)O,-0.337242168
CC(C)(C)O,-0.346787486
CC(C)(C)O,-3.0
CC(C)(C)N,4.653212514
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.733277534
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.409375111
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,5.875061263
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,6.635301438
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.[Cl-].[H+],6.99
C1CCOC1,0.89
CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],1.187520721
Cc1ccccc1,1.146128036
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,5.792955187
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,3.854268788
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,3.602059991
Cl/C=C/Cl,1.694569537
Cl/C=C/Cl,3.755874856
CC/C=C\CC/C=C/C=O,5.939519253
ClC=C(Cl)Cl,0.360520377
ClC=C(Cl)Cl,1.23
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,3.699485002
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,7.38495808
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,7.38495808
[O-]c1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,8.707570176
CCN(CC)CC,6.467502
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.534486809
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.534486809
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5.497443178
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5.497443178
CN(C)C,3.812913357
CN(C)C,6.602059991
CN(C)C,5.475373507
CN(C)C,4.806179974
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.66
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,6.84509804
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H]([NH+](C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,4.886490725
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,6.431363764
CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,5.707570176
N[C@@H](Cc1ccc(O)cc1)C(=O)O,3.68
NC(N)=O,-1.301029996
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,4.765668555
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,1.579783597
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,3.929418926
COc1ccc(C(=O)O)cc1OC,3.886490725
COc1ccc(C=O)cc1OC,3.612783857
C=COC(C)=O,5.204119983
C=CBr,4.0
C=CCl,4.146128036
C=CP(=O)([O-])O,4.431363764
C=CS(=O)(=O)C=C,-3.233587153
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,5.88
O=C1C=CC(=O)C=C1,3.4
COc1ccc(OC)cc1,5.113943352
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,6.204119983
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,6.230448921
c1ccc2[nH]nnc2c1,1.555470169
c1ccc2[nH]nnc2c1,1.303196057
C=CC(O)CCC,5.0
C=CC(=O)CC,4.770852012
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,4.562399938
O=C(O)c1cccc(O)c1O,6.32
Oc1ccc(Cl)cc1Cl,4.62493361
O=C(O)COc1ccc(Cl)cc1Cl,0.721480855
Cc1ccc(O)c(C)c1,4.922206277
Oc1cc(Cl)ccc1Cl,6.695481676
C=C(NC(C)=O)C(=O)O,5.973127854
CCNc1nc(Cl)nc(NCC)n1,1.238547888
CCNc1nc(N)nc(Cl)n1,0.683500815
CCNc1nc(Cl)nc(NC(C)C)n1,1.210624783
CCNc1nc(Cl)nc(NC(C)C)n1,10.47712125
CCNc1nc(Cl)nc(NC(C)C)n1,1.210624783
O=[N+]([O-])c1ccccc1O,-1.415
COc1ccccc1N,7.235528447
O=C(O)CCC(CC(=O)O)(C(=O)O)P(=O)(O)O,-0.920818754
Nc1ccc(Cl)c(Cl)c1,-1.468
COc1ccccc1OC,4.576754995
Cc1c[nH]c2ccccc12,5.613841822
Cc1c[nH]c2ccccc12,5.629409599
CC(=O)Nc1nc(Cl)nc(NC(C)C)n1,-0.853871964
Oc1ccc(Cl)cc1,4.282912507
[O-]c1ccc(Cl)cc1,8.77815125
Cc1ccc(O)cc1,7.041392685
CCCCCCCCCc1ccc(O)cc1,5.943979906
CC(C)C1=CC2=CC[C@H]3[C@](C)(C(=O)O)CCC[C@]3(C)[C@H]2CC1,3.819543936
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,4.37
CC=O,0.176091259
C=CC#N,-0.102021777
O=C(O)CCCCC(=O)O,-2.522878745
CCc1cccc(CC)c1N(COC)C(=O)CCl,0.501166308
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O.O.O.O,6.290402651
CC(=O)C1=CCCC2CCC1N2,5.193339
CC,2.041392685
c1ccc(N=Nc2ccccc2)cc1,2.342422681
O=Cc1ccccc1,0.397940009
c1ccccc1,0.301029996
c1ccccc1,0.301029996
O=S(=O)([O-])c1ccccc1,-0.638272164
NCc1ccccc1,4.799340549
CNC[C@H](N)C(=O)O,7.531478917
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,7.414973348
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,9.53529412
CC(C)(c1ccc([O-])cc1)c1ccc([O-])cc1,9.045322979
N#Cc1cc(Br)c(O)c(Br)c1,2.77815125
O=C(O)/C=C\c1ccc(O)c(O)c1,6.68
Cn1c(=O)c2c(ncn2C)n(C)c1=O,2.812913357
NC(=O)N1c2ccccc2C=Cc2ccccc21,5.477121255
Oc1ccccc1O,5.577795101
Clc1ccccc1,-0.124938737
C=CC(=C)Cl,3.492077297
C=CC(=C)Cl,5.204119983
O=S(=O)(O)c1cc(O)c2c(O)cc(S(=O)(=O)O)cc2c1,-0.0685
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,4.499340707
Cl/C=C\Cl,1.031341268
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.602059991
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,1.301029996
C1CCCCC1,-2.045757491
OC1CCCC1,0.301029996
C1CN2CCN1CC2,6.505149978
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-0.122469368
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,5.975651231
CCOC(=O)c1ccccc1C(=O)OCC,0.82
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)cc1)CN2,5.23
CNC(=O)CSP(=S)(OC)OC,0.568201724
COC(=O)c1ccccc1C(=O)OC,-1.142667504
CNC,4.579783597
CN(C)Cl,3.278753601
CN(C)CCO,7.041392685
Cc1ncc([N+](=O)[O-])n1C,2.52
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,6.505149978
O=C([O-])C1C2CCC(O2)C1C(=O)[O-],0.301029996
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,5.992995098
CCO,-0.528995973
CCOC(=O)c1ccc(O)cc1,6.38
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.949390007
O=C(O)/C=C/C(=O)O,3.929418926
NCC1(CC(=O)O)CCCCC1,3.34
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,4.319709463
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0.976583599
O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,1.038222638
c1c[nH]cn1,5.361727836
c1ccc2[nH]ccc2c1,2.348772014
CC(C)c1ccccc1,1.041392685
CC(C)CC(N)C(=O)O,4.72427587
NC(=O)CC[C@H](N)C(=O)O,4.414973348
N[C@@H](Cc1c[nH]cn1)C(=O)O,3.59
NCCCC[C@H](N)C(=O)O,4.491361694
Cc1cccc(Nc2ccccc2C(=O)O)c1C,6.806179974
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,2.4
CN,2.447158031
CC1=NSCC1=O,2.301897717
COC(=O)c1ccc(O)cc1,9.008600172
COCCc1ccc(OCC(O)CNC(C)C)cc1,4.113943352
CCN(O)CC,5.84509804
CN(C)c1ccccc1,6.204119983
c1ccc2ccccc2c1,3.58
CCC1CCC(CCC(=O)O)C1,0.401995788
COc1ccc2cc(C(C)C(=O)O)ccc2c1,5.477121255
CCCCO,-0.236572006
CCCCN,5.230448921
O=[N+]([O-])c1ccccc1,9.602059991
CNC(C)=O,-0.22
CCCCCCCCc1ccccc1O,4.636487896
Nc1ccccc1O,7.255272505
COc1ccc(C(=O)c2ccccc2)c(O)c1,4.379380272
Cc1ccccc1C,1.954242509
Oc1ccc(-c2ccccc2)cc1,2.949390007
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.877946952
CCOc1ccc(NC(C)=O)cc1,3.041392685
Oc1ccccc1,3.113943352
C1CCNCC1,1.56
Cc1ccc(N)cc1,6.380211242
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.75
CCCOC(=O)c1ccc(O)cc1,6.4
CCCOC(=O)c1ccc(O)cc1,5.612783857
c1cc2ccc3cccc4ccc(c1)c2c34,4.56
O=C1CCCN1,9.342422681
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,6.612783857
Oc1cccc(O)c1.Oc1ccccc1,1.84509804
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],1.2325
CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,5.706812288
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,-0.920818754
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,4.278753601
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,6.2793768
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,5.932348843
CCOC(C)(C)CC,-0.017728767
CC(C)(C)O,-1.941302914
Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.780274097
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,4.892094603
C[C@@H](O)[C@H](N)C(=O)O,2.41
C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)C2(C)[C@H]3C(=O)CCC3(CC[C@H]2C)[C@@H](C)[C@@H]1O.O=C(O)/C=C/C(=O)O,5.579783597
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,2.11
Cc1ccccc1,1.146128036
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,3.854268788
ClC=C(Cl)Cl,0.360520377
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,8.361727836
CCN(CC)CC,6.425808611
O=P(OCCCl)(OCCCl)OCCCl,0.66
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,4.75
COc1cc(C(=O)O)ccc1O,6.6
C=CS(=O)(=O)[O-],3.919078092
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,4.26
